1.022000000e+00 1.000000000e+05 289
289
1.022000000e+00 0.000000000e+00
1.025120000e+00 7.654440000e-30
1.025233250e+00 8.225570000e-30
1.025342980e+00 8.819460000e-30
1.025449290e+00 9.435650000e-30
1.025552280e+00 1.007360000e-29
1.025652070e+00 1.073270000e-29
1.025748750e+00 1.141240000e-29
1.025842420e+00 1.211180000e-29
1.025933160e+00 1.283020000e-29
1.026021080e+00 1.356670000e-29
1.026106260e+00 1.432060000e-29
1.026188780e+00 1.509080000e-29
1.026268740e+00 1.587640000e-29
1.026346190e+00 1.667640000e-29
1.026421240e+00 1.748990000e-29
1.026493940e+00 1.831580000e-29
1.026634810e+00 2.002840000e-29
1.026766890e+00 2.177910000e-29
1.026890730e+00 2.355920000e-29
1.027006850e+00 2.535990000e-29
1.027115720e+00 2.717280000e-29
1.027217790e+00 2.899000000e-29
1.027313500e+00 3.080390000e-29
1.027403230e+00 3.260730000e-29
1.027487360e+00 3.439380000e-29
1.027566240e+00 3.615740000e-29
1.027640190e+00 3.789280000e-29
1.027778860e+00 4.137410000e-29
1.027900210e+00 4.468170000e-29
1.028006410e+00 4.779190000e-29
1.028099340e+00 5.069050000e-29
1.028180660e+00 5.337070000e-29
1.028251810e+00 5.583180000e-29
1.028376350e+00 6.041450000e-29
1.028469750e+00 6.409680000e-29
1.028609870e+00 7.004490000e-29
1.028750000e+00 7.654440000e-29
1.028937460e+00 8.279000000e-29
1.029078070e+00 8.780650000e-29
1.029289020e+00 9.590640000e-29
1.029500000e+00 1.047530000e-28
1.029649970e+00 1.109320000e-28
1.029874970e+00 1.208890000e-28
1.030100000e+00 1.317400000e-28
1.030324930e+00 1.424840000e-28
1.030493670e+00 1.511140000e-28
1.030746810e+00 1.650470000e-28
1.031000000e+00 1.802650000e-28
1.031249920e+00 1.949640000e-28
1.031437390e+00 2.067690000e-28
1.031718660e+00 2.258300000e-28
1.032000000e+00 2.466470000e-28
1.032299880e+00 2.683320000e-28
1.032524840e+00 2.858390000e-28
1.032693600e+00 2.997140000e-28
1.032946770e+00 3.217990000e-28
1.033200000e+00 3.455110000e-28
1.033399950e+00 3.636860000e-28
1.033699940e+00 3.927550000e-28
1.034000000e+00 4.241470000e-28
1.034324850e+00 4.578160000e-28
1.034568560e+00 4.848100000e-28
1.034934220e+00 5.283130000e-28
1.035300000e+00 5.757190000e-28
1.035634850e+00 6.182110000e-28
1.035886050e+00 6.521260000e-28
1.036262960e+00 7.065180000e-28
1.036640000e+00 7.654440000e-28
1.037029790e+00 8.250110000e-28
1.037322220e+00 8.727090000e-28
1.037761020e+00 9.494740000e-28
1.038200000e+00 1.032990000e-27
1.038574800e+00 1.102850000e-27
1.038856000e+00 1.158320000e-27
1.039277920e+00 1.246810000e-27
1.039700000e+00 1.342060000e-27
1.040149720e+00 1.441370000e-27
1.040487130e+00 1.520650000e-27
1.040993450e+00 1.647810000e-27
1.041500000e+00 1.785600000e-27
1.042074530e+00 1.938140000e-27
1.042505640e+00 2.061030000e-27
1.042829090e+00 2.158290000e-27
1.043314440e+00 2.312850000e-27
1.043800000e+00 2.478470000e-27
1.044449400e+00 2.691780000e-27
1.044936720e+00 2.863730000e-27
1.045302350e+00 2.999860000e-27
1.045851040e+00 3.216290000e-27
1.046400000e+00 3.448320000e-27
1.046874680e+00 3.642530000e-27
1.047587100e+00 3.954530000e-27
1.048300000e+00 4.293260000e-27
1.049024260e+00 4.633300000e-27
1.049567780e+00 4.905900000e-27
1.050383580e+00 5.345140000e-27
1.051200000e+00 5.823710000e-27
1.051919270e+00 6.235600000e-27
1.052459040e+00 6.563530000e-27
1.053269210e+00 7.088030000e-27
1.054080000e+00 7.654440000e-27
1.054983840e+00 8.270710000e-27
1.055662240e+00 8.765260000e-27
1.056680630e+00 9.563080000e-27
1.057700000e+00 1.043350000e-26
1.058548980e+00 1.114240000e-26
1.059186170e+00 1.170550000e-26
1.060142660e+00 1.260400000e-26
1.061100000e+00 1.357140000e-26
1.062098600e+00 1.455750000e-26
1.062848160e+00 1.534390000e-26
1.063973490e+00 1.660380000e-26
1.065100000e+00 1.796710000e-26
1.066422540e+00 1.952670000e-26
1.067415530e+00 2.078470000e-26
1.068160870e+00 2.178110000e-26
1.069279850e+00 2.336590000e-26
1.070400000e+00 2.506600000e-26
1.071847070e+00 2.717770000e-26
1.072933660e+00 2.887740000e-26
1.073749320e+00 3.022150000e-26
1.074973970e+00 3.235600000e-26
1.076200000e+00 3.464120000e-26
1.077298330e+00 3.662010000e-26
1.078947900e+00 3.980240000e-26
1.080600000e+00 4.326120000e-26
1.082221350e+00 4.660870000e-26
1.083438970e+00 4.928820000e-26
1.085267940e+00 5.359900000e-26
1.087100000e+00 5.828690000e-26
1.088748750e+00 6.239600000e-26
1.089986960e+00 6.566680000e-26
1.091846900e+00 7.089730000e-26
1.093710000e+00 7.654440000e-26
1.095925770e+00 8.305960000e-26
1.097590530e+00 8.830730000e-26
1.098840770e+00 9.245960000e-26
1.100718790e+00 9.905700000e-26
1.102600000e+00 1.061250000e-25
1.104619450e+00 1.134100000e-25
1.106136470e+00 1.192001000e-25
1.108415890e+00 1.284441000e-25
1.110700000e+00 1.384050000e-25
1.113166780e+00 1.488460000e-25
1.115020460e+00 1.571905000e-25
1.117806750e+00 1.705925000e-25
1.120600000e+00 1.851370000e-25
1.123761600e+00 2.010372000e-25
1.126138660e+00 2.138522000e-25
1.127924750e+00 2.239967000e-25
1.130609180e+00 2.401229000e-25
1.133300000e+00 2.574100000e-25
1.136833450e+00 2.790275000e-25
1.139490760e+00 2.964238000e-25
1.143488370e+00 3.245729000e-25
1.147500000e+00 3.553950000e-25
1.150165700e+00 3.752380000e-25
1.154175870e+00 4.070989000e-25
1.158200000e+00 4.416650000e-25
1.162154710e+00 4.748891000e-25
1.165129600e+00 5.014373000e-25
1.169606200e+00 5.440680000e-25
1.174100000e+00 5.903230000e-25
1.178082200e+00 6.299349000e-25
1.181077710e+00 6.613787000e-25
1.185585260e+00 7.115114000e-25
1.190110000e+00 7.654440000e-25
1.193839940e+00 8.085421000e-25
1.199456760e+00 8.777815000e-25
1.205100000e+00 9.529500000e-25
